0 96936.0
1 373686.0
2 0.0
3 10839.0
4 3237.0
5 0.0
6 1608.0
7 0.0
8 1212.0
9 786.0
10 0.0
11 447.0
12 234.0
13 0.0
14 132.0
15 0.0
16 105.0
17 63.0
18 0.0
19 57.0
20 0.0
21 33.0
22 33.0
23 0.0
24 30.0
25 15.0
26 0.0
27 18.0
28 0.0
29 24.0
30 12.0
31 0.0
32 15.0
33 0.0
34 0.0
35 15.0
36 0.0
37 6.0
38 12.0
39 0.0
40 9.0
41 0.0
42 6.0
43 9.0
44 0.0
45 0.0
46 0.0
47 0.0
48 3.0
49 0.0
50 3.0
51 9.0
52 0.0
53 0.0
54 0.0
55 0.0
56 0.0
57 0.0
58 3.0
59 0.0
60 0.0
61 0.0
62 0.0
63 3.0
